ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,10,2021,A,Y,0,0,0
91901,10,2021,C,Y,0,0,0
91901,10,2021,I,Y,0,0,0
91901,10,2021,R,Y,8201,3636076,443
91902,10,2021,A,Y,0,0,0
91902,10,2021,C,Y,0,0,0
91902,10,2021,I,Y,0,0,0
91902,10,2021,R,N,6053,2387430,394
91905,10,2021,A,Y,0,0,0
91905,10,2021,C,Y,0,0,0
91905,10,2021,I,Y,0,0,0
91905,10,2021,R,Y,279,113781,408
91906,10,2021,A,Y,0,0,0
91906,10,2021,C,Y,434,1038348,2393
91906,10,2021,I,Y,0,0,0
91906,10,2021,R,Y,1985,912429,460
91910,10,2021,A,Y,0,0,0
91910,10,2021,C,Y,259,6162621,23794
91910,10,2021,I,Y,0,0,0
91910,10,2021,R,Y,25429,8019977,315
91911,10,2021,A,Y,0,0,0
91911,10,2021,C,Y,214,5712941,26696
91911,10,2021,I,Y,0,0,0
91911,10,2021,R,Y,23526,7982383,339
91912,10,2021,A,Y,0,0,0
91912,10,2021,C,Y,0,0,0
91912,10,2021,I,Y,0,0,0
91912,10,2021,R,Y,0,0,0
91913,10,2021,A,Y,0,0,0
91913,10,2021,C,Y,0,0,0
91913,10,2021,I,Y,0,0,0
91913,10,2021,R,N,17200,6206030,361
91914,10,2021,A,Y,0,0,0
91914,10,2021,C,Y,0,0,0
91914,10,2021,I,Y,0,0,0
91914,10,2021,R,N,5032,1914971,381
91915,10,2021,A,Y,0,0,0
91915,10,2021,C,Y,0,0,0
91915,10,2021,I,Y,0,0,0
91915,10,2021,R,N,10638,3761985,354
91916,10,2021,A,Y,0,0,0
91916,10,2021,C,Y,0,0,0
91916,10,2021,I,Y,0,0,0
91916,10,2021,R,Y,0,0,0
91917,10,2021,A,Y,0,0,0
91917,10,2021,C,Y,0,0,0
91917,10,2021,I,Y,0,0,0
91917,10,2021,R,N,216,150033,695
91931,10,2021,A,Y,0,0,0
91931,10,2021,C,Y,0,0,0
91931,10,2021,I,Y,0,0,0
91931,10,2021,R,Y,0,0,0
91932,10,2021,A,Y,0,0,0
91932,10,2021,C,Y,0,0,0
91932,10,2021,I,Y,0,0,0
91932,10,2021,R,N,9997,2844770,285
91934,10,2021,A,Y,0,0,0
91934,10,2021,C,Y,0,0,0
91934,10,2021,I,Y,0,0,0
91934,10,2021,R,Y,0,0,0
91935,10,2021,A,Y,0,0,0
91935,10,2021,C,Y,0,0,0
91935,10,2021,I,Y,0,0,0
91935,10,2021,R,N,2878,1385289,481
91941,10,2021,A,Y,0,0,0
91941,10,2021,C,Y,0,0,0
91941,10,2021,I,Y,0,0,0
91941,10,2021,R,N,12489,4623932,370
91942,10,2021,A,Y,0,0,0
91942,10,2021,C,N,213,4936926,23178
91942,10,2021,I,Y,0,0,0
91942,10,2021,R,N,17501,5741428,328
91945,10,2021,A,Y,0,0,0
91945,10,2021,C,N,591,3203242,5420
91945,10,2021,I,Y,0,0,0
91945,10,2021,R,N,9059,3039652,336
91948,10,2021,A,Y,0,0,0
91948,10,2021,C,Y,0,0,0
91948,10,2021,I,Y,0,0,0
91948,10,2021,R,Y,0,0,0
91950,10,2021,A,Y,0,0,0
91950,10,2021,C,Y,1974,15603994,7905
91950,10,2021,I,Y,0,0,0
91950,10,2021,R,Y,15675,5320725,339
91962,10,2021,A,Y,0,0,0
91962,10,2021,C,Y,0,0,0
91962,10,2021,I,Y,0,0,0
91962,10,2021,R,Y,0,0,0
91963,10,2021,A,Y,0,0,0
91963,10,2021,C,Y,0,0,0
91963,10,2021,I,Y,0,0,0
91963,10,2021,R,Y,0,0,0
91977,10,2021,A,Y,0,0,0
91977,10,2021,C,N,803,3381533,4211
91977,10,2021,I,Y,0,0,0
91977,10,2021,R,N,18633,6755417,363
91978,10,2021,A,Y,0,0,0
91978,10,2021,C,Y,0,0,0
91978,10,2021,I,Y,0,0,0
91978,10,2021,R,N,2943,1303406,443
91980,10,2021,A,Y,0,0,0
91980,10,2021,C,Y,0,0,0
91980,10,2021,I,Y,0,0,0
91980,10,2021,R,Y,0,0,0
92003,10,2021,A,Y,0,0,0
92003,10,2021,C,N,290,901011,3107
92003,10,2021,I,Y,0,0,0
92003,10,2021,R,N,1868,893723,478
92004,10,2021,A,Y,0,0,0
92004,10,2021,C,Y,0,0,0
92004,10,2021,I,Y,0,0,0
92004,10,2021,R,Y,2228,619100,278
92007,10,2021,A,Y,0,0,0
92007,10,2021,C,Y,0,0,0
92007,10,2021,I,Y,0,0,0
92007,10,2021,R,N,4511,1554864,345
92008,10,2021,A,Y,0,0,0
92008,10,2021,C,Y,0,0,0
92008,10,2021,I,Y,0,0,0
92008,10,2021,R,N,1858,586135,315
92009,10,2021,A,Y,0,0,0
92009,10,2021,C,Y,0,0,0
92009,10,2021,I,Y,0,0,0
92009,10,2021,R,N,1760,520571,296
92010,10,2021,A,Y,0,0,0
92010,10,2021,C,Y,0,0,0
92010,10,2021,I,Y,0,0,0
92010,10,2021,R,N,996,452799,455
92011,10,2021,A,Y,0,0,0
92011,10,2021,C,Y,0,0,0
92011,10,2021,I,Y,0,0,0
92011,10,2021,R,N,1123,329679,294
92014,10,2021,A,Y,0,0,0
92014,10,2021,C,Y,0,0,0
92014,10,2021,I,Y,0,0,0
92014,10,2021,R,N,4249,1802391,424
92019,10,2021,A,Y,0,0,0
92019,10,2021,C,Y,0,0,0
92019,10,2021,I,Y,0,0,0
92019,10,2021,R,N,14577,5694929,391
92020,10,2021,A,Y,0,0,0
92020,10,2021,C,N,2269,15329141,6756
92020,10,2021,I,Y,0,0,0
92020,10,2021,R,N,20649,7376208,357
92021,10,2021,A,Y,0,0,0
92021,10,2021,C,Y,0,0,0
92021,10,2021,I,Y,0,0,0
92021,10,2021,R,N,21229,8715051,411
92024,10,2021,A,Y,0,0,0
92024,10,2021,C,Y,0,0,0
92024,10,2021,I,Y,0,0,0
92024,10,2021,R,Y,19431,7474538,385
92025,10,2021,A,Y,0,0,0
92025,10,2021,C,N,2059,11092070,5387
92025,10,2021,I,Y,0,0,0
92025,10,2021,R,N,15509,5229380,337
92026,10,2021,A,Y,0,0,0
92026,10,2021,C,Y,596,4080535,6847
92026,10,2021,I,Y,0,0,0
92026,10,2021,R,Y,18070,6352889,352
92027,10,2021,A,Y,0,0,0
92027,10,2021,C,Y,1598,11294345,7068
92027,10,2021,I,Y,0,0,0
92027,10,2021,R,Y,16119,5477691,340
92028,10,2021,A,Y,0,0,0
92028,10,2021,C,Y,1592,7276550,4571
92028,10,2021,I,Y,0,0,0
92028,10,2021,R,Y,16878,6789854,402
92029,10,2021,A,Y,0,0,0
92029,10,2021,C,Y,0,0,0
92029,10,2021,I,Y,0,0,0
92029,10,2021,R,N,7192,3197662,445
92036,10,2021,A,Y,0,0,0
92036,10,2021,C,Y,848,1409083,1662
92036,10,2021,I,Y,0,0,0
92036,10,2021,R,Y,2369,1058172,447
92037,10,2021,A,Y,0,0,0
92037,10,2021,C,Y,0,0,0
92037,10,2021,I,Y,0,0,0
92037,10,2021,R,Y,19196,8850594,461
92040,10,2021,A,Y,0,0,0
92040,10,2021,C,Y,0,0,0
92040,10,2021,I,Y,0,0,0
92040,10,2021,R,N,13985,6080409,435
92045,10,2021,C,Y,0,0,0
92045,10,2021,I,Y,0,0,0
92045,10,2021,R,Y,0,0,0
92049,10,2021,A,Y,0,0,0
92049,10,2021,C,Y,0,0,0
92049,10,2021,I,Y,0,0,0
92049,10,2021,R,Y,0,0,0
92054,10,2021,A,Y,0,0,0
92054,10,2021,C,Y,1336,9945744,7444
92054,10,2021,I,Y,0,0,0
92054,10,2021,R,Y,15925,5283344,332
92055,10,2021,A,Y,0,0,0
92055,10,2021,C,Y,0,0,0
92055,10,2021,I,Y,0,0,0
92055,10,2021,R,Y,0,0,0
92056,10,2021,A,Y,0,0,0
92056,10,2021,C,N,1147,11794721,10283
92056,10,2021,I,Y,0,0,0
92056,10,2021,R,N,20325,6558921,323
92057,10,2021,A,Y,0,0,0
92057,10,2021,C,Y,0,0,0
92057,10,2021,I,Y,0,0,0
92057,10,2021,R,N,19753,6389923,323
92058,10,2021,A,Y,0,0,0
92058,10,2021,C,Y,0,0,0
92058,10,2021,I,Y,0,0,0
92058,10,2021,R,Y,7178,3463603,483
92059,10,2021,A,Y,0,0,0
92059,10,2021,C,Y,0,0,0
92059,10,2021,I,Y,0,0,0
92059,10,2021,R,N,548,337361,616
92060,10,2021,A,Y,0,0,0
92060,10,2021,C,Y,0,0,0
92060,10,2021,I,Y,0,0,0
92060,10,2021,R,Y,0,0,0
92061,10,2021,A,Y,0,0,0
92061,10,2021,C,Y,0,0,0
92061,10,2021,I,Y,0,0,0
92061,10,2021,R,N,1002,557865,557
92064,10,2021,A,Y,0,0,0
92064,10,2021,C,Y,0,0,0
92064,10,2021,I,Y,0,0,0
92064,10,2021,R,Y,15445,5496626,356
92065,10,2021,A,Y,0,0,0
92065,10,2021,C,Y,1343,3742549,2787
92065,10,2021,I,Y,0,0,0
92065,10,2021,R,Y,12245,5120893,418
92066,10,2021,A,Y,0,0,0
92066,10,2021,C,Y,0,0,0
92066,10,2021,I,Y,0,0,0
92066,10,2021,R,Y,0,0,0
92067,10,2021,A,Y,0,0,0
92067,10,2021,C,N,367,2297325,6260
92067,10,2021,I,Y,0,0,0
92067,10,2021,R,N,3876,4690444,1210
92068,10,2021,A,Y,0,0,0
92068,10,2021,C,Y,0,0,0
92068,10,2021,I,Y,0,0,0
92068,10,2021,R,Y,0,0,0
92069,10,2021,A,Y,0,0,0
92069,10,2021,C,Y,1322,9567556,7237
92069,10,2021,I,Y,0,0,0
92069,10,2021,R,Y,14970,4973259,332
92070,10,2021,A,Y,0,0,0
92070,10,2021,C,Y,0,0,0
92070,10,2021,I,Y,0,0,0
92070,10,2021,R,Y,0,0,0
92071,10,2021,A,Y,0,0,0
92071,10,2021,C,Y,1421,8648941,6087
92071,10,2021,I,Y,0,0,0
92071,10,2021,R,Y,19796,6936164,350
92072,10,2021,A,Y,0,0,0
92072,10,2021,C,Y,0,0,0
92072,10,2021,I,Y,0,0,0
92072,10,2021,R,Y,0,0,0
92075,10,2021,A,Y,0,0,0
92075,10,2021,C,N,704,2602078,3696
92075,10,2021,I,Y,0,0,0
92075,10,2021,R,N,5889,2314647,393
92078,10,2021,A,Y,0,0,0
92078,10,2021,C,N,1496,9905275,6621
92078,10,2021,I,Y,0,0,0
92078,10,2021,R,N,17289,6660212,385
92079,10,2021,A,Y,0,0,0
92079,10,2021,C,Y,0,0,0
92079,10,2021,I,Y,0,0,0
92079,10,2021,R,Y,0,0,0
92081,10,2021,A,Y,0,0,0
92081,10,2021,C,Y,1354,14545540,10743
92081,10,2021,I,Y,0,0,0
92081,10,2021,R,Y,11514,3749789,326
92082,10,2021,A,Y,0,0,0
92082,10,2021,C,Y,0,0,0
92082,10,2021,I,Y,0,0,0
92082,10,2021,R,Y,6359,3076463,484
92083,10,2021,A,Y,0,0,0
92083,10,2021,C,N,933,4607404,4938
92083,10,2021,I,Y,0,0,0
92083,10,2021,R,N,11669,4051878,347
92084,10,2021,A,Y,0,0,0
92084,10,2021,C,Y,1077,4225373,3923
92084,10,2021,I,Y,0,0,0
92084,10,2021,R,Y,15534,5751537,370
92085,10,2021,A,Y,0,0,0
92085,10,2021,C,Y,0,0,0
92085,10,2021,I,Y,0,0,0
92085,10,2021,R,Y,0,0,0
92086,10,2021,A,Y,0,0,0
92086,10,2021,C,Y,126,357540,2838
92086,10,2021,I,Y,0,0,0
92086,10,2021,R,Y,449,360028,802
92091,10,2021,A,Y,0,0,0
92091,10,2021,C,Y,0,0,0
92091,10,2021,I,Y,0,0,0
92091,10,2021,R,N,985,697060,708
92092,10,2021,A,Y,0,0,0
92092,10,2021,C,Y,0,0,0
92092,10,2021,I,Y,0,0,0
92092,10,2021,R,Y,0,0,0
92093,10,2021,A,Y,0,0,0
92093,10,2021,C,Y,0,0,0
92093,10,2021,I,Y,0,0,0
92093,10,2021,R,Y,0,0,0
92096,10,2021,A,Y,0,0,0
92096,10,2021,C,Y,0,0,0
92096,10,2021,I,Y,0,0,0
92096,10,2021,R,Y,0,0,0
92101,10,2021,A,Y,0,0,0
92101,10,2021,C,Y,0,0,0
92101,10,2021,I,Y,0,0,0
92101,10,2021,R,Y,27261,9573074,351
92102,10,2021,A,Y,0,0,0
92102,10,2021,C,Y,0,0,0
92102,10,2021,I,Y,0,0,0
92102,10,2021,R,N,13975,4034849,289
92103,10,2021,A,Y,0,0,0
92103,10,2021,C,Y,0,0,0
92103,10,2021,I,Y,0,0,0
92103,10,2021,R,Y,18618,5148328,277
92104,10,2021,A,Y,0,0,0
92104,10,2021,C,Y,0,0,0
92104,10,2021,I,Y,0,0,0
92104,10,2021,R,N,23126,5503299,238
92105,10,2021,A,Y,0,0,0
92105,10,2021,C,Y,0,0,0
92105,10,2021,I,Y,0,0,0
92105,10,2021,R,N,21186,6051156,286
92106,10,2021,A,Y,0,0,0
92106,10,2021,C,Y,0,0,0
92106,10,2021,I,Y,0,0,0
92106,10,2021,R,Y,7576,2901679,383
92107,10,2021,A,Y,0,0,0
92107,10,2021,C,Y,0,0,0
92107,10,2021,I,Y,0,0,0
92107,10,2021,R,N,13794,3874337,281
92108,10,2021,A,Y,0,0,0
92108,10,2021,C,N,195,7267083,37267
92108,10,2021,I,Y,0,0,0
92108,10,2021,R,N,14818,5169683,349
92109,10,2021,A,Y,0,0,0
92109,10,2021,C,Y,0,0,0
92109,10,2021,I,Y,0,0,0
92109,10,2021,R,N,24601,6902809,281
92110,10,2021,A,Y,0,0,0
92110,10,2021,C,Y,0,0,0
92110,10,2021,I,Y,0,0,0
92110,10,2021,R,N,12089,4910920,406
92111,10,2021,A,Y,0,0,0
92111,10,2021,C,Y,0,0,0
92111,10,2021,I,Y,0,0,0
92111,10,2021,R,Y,16225,4916383,303
92112,10,2021,A,Y,0,0,0
92112,10,2021,C,Y,0,0,0
92112,10,2021,I,Y,0,0,0
92112,10,2021,R,Y,0,0,0
92113,10,2021,A,Y,0,0,0
92113,10,2021,C,Y,0,0,0
92113,10,2021,I,Y,0,0,0
92113,10,2021,R,N,12652,3761105,297
92114,10,2021,A,Y,0,0,0
92114,10,2021,C,Y,0,0,0
92114,10,2021,I,Y,0,0,0
92114,10,2021,R,N,17392,5922008,341
92115,10,2021,A,Y,0,0,0
92115,10,2021,C,Y,0,0,0
92115,10,2021,I,Y,0,0,0
92115,10,2021,R,Y,21303,6061358,285
92116,10,2021,A,Y,0,0,0
92116,10,2021,C,Y,0,0,0
92116,10,2021,I,Y,0,0,0
92116,10,2021,R,N,17411,4130892,237
92117,10,2021,A,Y,0,0,0
92117,10,2021,C,Y,0,0,0
92117,10,2021,I,Y,0,0,0
92117,10,2021,R,N,20393,6115720,300
92118,10,2021,A,Y,0,0,0
92118,10,2021,C,Y,0,0,0
92118,10,2021,I,Y,0,0,0
92118,10,2021,R,Y,8014,3575104,446
92119,10,2021,A,Y,0,0,0
92119,10,2021,C,Y,0,0,0
92119,10,2021,I,Y,0,0,0
92119,10,2021,R,N,9840,3100337,315
92120,10,2021,A,Y,0,0,0
92120,10,2021,C,Y,0,0,0
92120,10,2021,I,Y,0,0,0
92120,10,2021,R,N,12781,4227371,331
92121,10,2021,A,Y,0,0,0
