,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015,KCRQ 07/2015
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,69,77,62,72,M,M,M,M,T,0.01,M,M,
3,2,67,80,62,72,M,M,M,M,0.00,0.00,M,M,
4,3,66,73,62,72,M,M,M,M,0.00,0.01,M,M,
5,4,65,71,62,72,M,M,M,M,0.00,0.00,M,M,
6,5,64,69,62,73,M,M,M,M,0.00,0.01,M,M,
7,6,64,70,62,73,M,M,M,M,0.00,0.00,M,M,
8,7,64,69,62,73,M,M,M,M,0.00,0.01,M,M,
9,8,64,72,63,73,M,M,M,M,0.00,0.00,M,M,
10,9,65,71,63,73,M,M,M,M,0.00,0.00,M,M,
11,10,65,73,63,73,M,M,M,M,T,0.01,M,M,
12,11,64,72,63,73,M,M,M,M,0.00,0.00,M,M,
13,12,63,73,63,73,M,M,M,M,0.00,0.00,M,M,
14,13,63,74,63,73,M,M,M,M,0.00,0.01,M,M,
15,14,66,72,63,73,M,M,M,M,0.00,0.00,M,M,
16,15,65,73,64,73,M,M,M,M,0.00,0.01,M,M,
17,16,65,73,64,73,M,M,M,M,0.00,0.00,M,M,
18,17,65,74,64,73,M,M,M,M,0.00,0.01,M,M,
19,18,65,83,64,73,M,M,M,M,0.26,0.00,M,M,
20,19,73,84,64,73,M,M,M,M,0.55,0.00,M,M,
21,20,70,78,64,73,M,M,M,M,T,0.01,M,M,
22,21,68,76,64,73,M,M,M,M,0.00,0.00,M,M,
23,22,71,77,64,73,M,M,M,M,0.00,0.00,M,M,
24,23,69,77,64,74,M,M,M,M,0.00,0.00,M,M,
25,24,68,77,64,74,M,M,M,M,0.00,0.00,M,M,
26,25,66,80,64,74,M,M,M,M,0.00,0.00,M,M,
27,26,66,76,64,74,M,M,M,M,0.00,0.01,M,M,
28,27,66,73,65,74,M,M,M,M,0.00,0.00,M,M,
29,28,63,74,65,74,M,M,M,M,0.00,0.00,M,M,
30,29,67,75,65,74,M,M,M,M,0.00,0.00,M,M,
31,30,69,77,65,74,M,M,M,M,0.00,0.00,M,M,
32,31,69,77,65,74,M,M,M,M,0.00,0.00,M,M,
33,Average:,66.3,74.8,63.5,73.2,,,,,Total: 0.81,Total: 0.10,,,
