,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015,KCRQ 04/2015
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,60,69,51,65,M,M,M,M,0.00,0.04,M,M,
3,2,57,68,51,65,M,M,M,M,0.00,0.04,M,M,
4,3,54,80,51,65,M,M,M,M,0.00,0.04,M,M,
5,4,56,77,51,65,M,M,M,M,0.00,0.05,M,M,
6,5,59,68,51,65,M,M,M,M,0.00,0.04,M,M,
7,6,55,63,51,65,M,M,M,M,0.00,0.03,M,M,
8,7,50,64,51,65,M,M,M,M,0.01,0.04,M,M,
9,8,52,64,51,65,M,M,M,M,0.00,0.04,M,M,
10,9,52,67,52,65,M,M,M,M,0.00,0.04,M,M,
11,10,53,65,52,65,M,M,M,M,0.00,0.04,M,M,
12,11,52,66,52,65,M,M,M,M,0.00,0.04,M,M,
13,12,54,68,52,66,M,M,M,M,0.00,0.04,M,M,
14,13,58,68,52,66,M,M,M,M,0.00,0.04,M,M,
15,14,59,68,52,66,M,M,M,M,0.00,0.04,M,M,
16,15,54,71,52,66,M,M,M,M,0.00,0.04,M,M,
17,16,53,80,52,66,M,M,M,M,0.00,0.04,M,M,
18,17,54,76,53,66,M,M,M,M,0.00,0.03,M,M,
19,18,53,72,53,66,M,M,M,M,0.00,0.03,M,M,
20,19,56,67,53,66,M,M,M,M,0.00,0.03,M,M,
21,20,59,65,53,66,M,M,M,M,0.00,0.04,M,M,
22,21,59,67,53,66,M,M,M,M,0.00,0.03,M,M,
23,22,57,65,53,66,M,M,M,M,T,0.03,M,M,
24,23,58,66,54,66,M,M,M,M,0.13,0.03,M,M,
25,24,57,63,54,66,M,M,M,M,0.08,0.03,M,M,
26,25,58,63,54,66,M,M,M,M,0.07,0.03,M,M,
27,26,56,67,54,67,M,M,M,M,0.00,0.02,M,M,
28,27,54,79,54,67,M,M,M,M,0.00,0.03,M,M,
29,28,58,79,54,67,M,M,M,M,0.00,0.03,M,M,
30,29,58,83,55,67,M,M,M,M,0.00,0.01,M,M,
31,30,59,77,55,67,M,M,M,M,0.00,0.01,M,M,
32,Average:,55.8,69.8,52.5,65.8,,,,,Total: 0.29,Total: 1.02,,,
