,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016,KCRQ 11/2016
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,M,M,55,71,M,M,M,M,M,0.07,M,M,
3,2,M,M,55,71,M,M,M,M,M,0.05,M,M,
4,3,M,M,54,71,M,M,M,M,M,0.06,M,M,
5,4,M,M,54,70,M,M,M,M,M,0.04,M,M,
6,5,M,M,54,70,M,M,M,M,M,0.04,M,M,
7,6,M,M,54,70,M,M,M,M,M,0.04,M,M,
8,7,M,M,53,70,M,M,M,M,M,0.04,M,M,
9,8,M,M,53,70,M,M,M,M,M,0.04,M,M,
10,9,M,M,53,70,M,M,M,M,M,0.04,M,M,
11,10,M,M,53,69,M,M,M,M,M,0.05,M,M,
12,11,M,M,52,69,M,M,M,M,M,0.03,M,M,
13,12,M,M,52,69,M,M,M,M,M,0.03,M,M,
14,13,M,M,52,69,M,M,M,M,M,0.04,M,M,
15,14,M,M,52,69,M,M,M,M,M,0.03,M,M,
16,15,M,M,51,68,M,M,M,M,M,0.03,M,M,
17,16,M,M,51,68,M,M,M,M,M,0.04,M,M,
18,17,M,M,51,68,M,M,M,M,M,0.03,M,M,
19,18,M,M,51,68,M,M,M,M,M,0.04,M,M,
20,19,M,M,50,67,M,M,M,M,M,0.03,M,M,
21,20,M,M,50,67,M,M,M,M,M,0.04,M,M,
22,21,M,M,50,67,M,M,M,M,M,0.04,M,M,
23,22,M,M,50,67,M,M,M,M,M,0.03,M,M,
24,23,M,M,49,67,M,M,M,M,M,0.04,M,M,
25,24,M,M,49,66,M,M,M,M,M,0.03,M,M,
26,25,M,M,49,66,M,M,M,M,M,0.03,M,M,
27,26,M,M,49,66,M,M,M,M,M,0.03,M,M,
28,27,M,M,49,66,M,M,M,M,M,0.03,M,M,
29,28,M,M,48,66,M,M,M,M,M,0.03,M,M,
30,29,M,M,48,65,M,M,M,M,M,0.02,M,M,
31,30,M,M,48,65,M,M,M,M,M,0.03,M,M,
32,Average:,,,51.3,68.2,,,,,Total: 0.00,Total: 1.12,,,
